report,question,paragraph,score,position,relevance
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,1,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,2,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,3,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,4,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,5,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"This report reinforces the need for employers and governments to invest in upskilling the current workforce through learning initiatives focused on sustainability knowledge and skills, to prepare the next generation for sustainability jobs of the future. Microsoft is working with partners to develop and share new sustainability learning materials to accelerate the development of the sustainability workforce of the future.A decade of innovation and decisive action As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community. We will continue investing in three key areas that will enable the scale of sustainability solutions needed to address the climate crisis: 1 Advancing AI solutions for greater climate impact.2 Accelerating the development of sustainability markets through investment.3 Creating tools that advance emissions measurement and compliance.This will be a decade of innovation and decisive action, from expanding the use of AI to address sustainability to forging new public and private sector partnerships. To move from pledges to progress, we cannot be deterred by near-term challenges, and must remain focused on developing innovative new solutions and in many cases, accelerating our actions. At Microsoft, we’re deeply committed to sustainability as a company, as a technology provider, and as citizens of planet Earth. Foreword (continued)The Microsoft Planetary Computer  enables customers to measure, monitor, and manage ecosystems and make climate risk decisions.Brad SmithVice Chair and PresidentMelanie NakagawaChief Sustainability Officer6 |  |  |",0.6878092288970947,6,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"Learn more in the Environmental Data Fact Sheeta. The chart has been updated to reflect the latest actual values which incorporate the latest methodology, management’s criteria metrics, and structural change adjustments. Scope 2 and 3 values are market-based and management’s criteria metrics. b. Carbon negative by 2030: A company is carbon negative when it removes more carbon than it emits each year.Carbon Table 2Tracking our emissions across Scopes 1, 2, and 3Microsoft’s overall emissions decreased by 0.5 percent in FY22. This was driven by improvements in our operations, telemetry-based measurement, renewable energy investments, sustainable aviation fuel purchases, and procurement of unbundled renewable energy certificates (RECs).Learn more in the Environmental Data Fact Sheeta. Scope 2 a nd 3 values are market-based and management’s criteria metrics. b. Reported emissions for FY20 and FY21 have been recalculated for improved accuracy in accordance with our internal recalculation policy. We were able to disaggregate and identify previously unreported electricity for some of our leased datacenters due to improvements in our ability to capture such data.13 |  |  |",0.6860876083374023,7,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"Learn more in the Environmental Data Fact Sheeta. The chart has been updated to reflect the latest actual values which incorporate the latest methodology, management’s criteria metrics, and structural change adjustments. Scope 2 and 3 values are market-based and management’s criteria metrics. b. Carbon negative by 2030: A company is carbon negative when it removes more carbon than it emits each year.Carbon Table 2Tracking our emissions across Scopes 1, 2, and 3Microsoft’s overall emissions decreased by 0.5 percent in FY22. This was driven by improvements in our operations, telemetry-based measurement, renewable energy investments, sustainable aviation fuel purchases, and procurement of unbundled renewable energy certificates (RECs).Learn more in the Environmental Data Fact Sheeta. Scope 2 a nd 3 values are market-based and management’s criteria metrics. b. Reported emissions for FY20 and FY21 have been recalculated for improved accuracy in accordance with our internal recalculation policy. We were able to disaggregate and identify previously unreported electricity for some of our leased datacenters due to improvements in our ability to capture such data.13 |  |  |",0.6860876083374023,8,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"Learn more in the Environmental Data Fact Sheeta. The chart has been updated to reflect the latest actual values which incorporate the latest methodology, management’s criteria metrics, and structural change adjustments. Scope 2 and 3 values are market-based and management’s criteria metrics. b. Carbon negative by 2030: A company is carbon negative when it removes more carbon than it emits each year.Carbon Table 2Tracking our emissions across Scopes 1, 2, and 3Microsoft’s overall emissions decreased by 0.5 percent in FY22. This was driven by improvements in our operations, telemetry-based measurement, renewable energy investments, sustainable aviation fuel purchases, and procurement of unbundled renewable energy certificates (RECs).Learn more in the Environmental Data Fact Sheeta. Scope 2 a nd 3 values are market-based and management’s criteria metrics. b. Reported emissions for FY20 and FY21 have been recalculated for improved accuracy in accordance with our internal recalculation policy. We were able to disaggregate and identify previously unreported electricity for some of our leased datacenters due to improvements in our ability to capture such data.13 |  |  |",0.6860876083374023,9,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"Learn more in the Environmental Data Fact Sheeta. The chart has been updated to reflect the latest actual values which incorporate the latest methodology, management’s criteria metrics, and structural change adjustments. Scope 2 and 3 values are market-based and management’s criteria metrics. b. Carbon negative by 2030: A company is carbon negative when it removes more carbon than it emits each year.Carbon Table 2Tracking our emissions across Scopes 1, 2, and 3Microsoft’s overall emissions decreased by 0.5 percent in FY22. This was driven by improvements in our operations, telemetry-based measurement, renewable energy investments, sustainable aviation fuel purchases, and procurement of unbundled renewable energy certificates (RECs).Learn more in the Environmental Data Fact Sheeta. Scope 2 a nd 3 values are market-based and management’s criteria metrics. b. Reported emissions for FY20 and FY21 have been recalculated for improved accuracy in accordance with our internal recalculation policy. We were able to disaggregate and identify previously unreported electricity for some of our leased datacenters due to improvements in our ability to capture such data.13 |  |  |",0.6860876083374023,10,0
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,1,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,2,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,3,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,4,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,5,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7153811454772949,6,3
