report,question,paragraph,score,position,relevance
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,1,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,2,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,3,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,4,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,5,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"How we workFor any organization’s environmental sustainability journey, it is critical to set commitments, develop a strategy, and build an operational roadmap—all while measuring progress and ensuring accountability. We’ve learned a lot over the last three years of Microsoft’s sustainability journey, and we hope that sharing our approach can help other organizations as they develop their own roadmap. 1Set commitments based on science Sustainability science has been at the center  of our commitments. In 2019, Microsoft took a  step back to look at the science behind climate change and saw that our commitment to being carbon neutral was not enough. The world  needs to reach net zero by or before 2050, and  achieving it relies heavily on private sector partnership and action. This guided us to make our commitments to be a carbon negative, water positive, zero waste company by 2030. 2Consider all positions of influence  As a global technology leader, Microsoft has many opportunities to influence—as a customer, supplier, investor, employer, policy advocate, and innovation partner. We know it will take commitment across our entire value chain to reach our goals. We also focus on the larger impact that we can have with research, investments, innovation, strategic partnerships, policy, and advocacy. 3Establish sustainability as part of culture  At the heart of the Microsoft culture is the belief that for Microsoft to continue to do well, the world around us also needs to do well.",0.6934893131256104,6,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"ForewordEnabling sustainability for our company,  our customers, and the world2022 marked the sixth warmest year in history. Extreme weather caused devastating droughts, wildfires, famine, floods, and heat waves with alarming frequency. We felt the effects of climate change like never before, and as the planet warms, we’ll continue to see and feel the negative impacts on ecosystems and communities around the world. The most recent report  from the Intergovernmental Panel on Climate Change (IPCC) underscores the severity of the climate crisis, and the urgent need for global collective action. Meaningful climate action requires an enduring commitment from both government and business, with the private sector playing an increasingly important role in the transition from pledges to progress. As we reflect on the seriousness of the climate crisis, we have expanded our ambition to meet this urgent climate need by investing in a broad range of initiatives, technologies and approaches that support a net zero future. As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community.  4 |  |  | Melanie Nakagawa, Chief Sustainability Officer Brad Smith, Vice Chair and PresidentMicrosoft’s approach to addressing the climate crisis starts with the sustainability of our own business. In 2020, we made a bold set of commitments: to be a carbon negative, water positive, zero waste company that protects ecosystems—all by 2030.",0.6773808598518372,7,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"ForewordEnabling sustainability for our company,  our customers, and the world2022 marked the sixth warmest year in history. Extreme weather caused devastating droughts, wildfires, famine, floods, and heat waves with alarming frequency. We felt the effects of climate change like never before, and as the planet warms, we’ll continue to see and feel the negative impacts on ecosystems and communities around the world. The most recent report  from the Intergovernmental Panel on Climate Change (IPCC) underscores the severity of the climate crisis, and the urgent need for global collective action. Meaningful climate action requires an enduring commitment from both government and business, with the private sector playing an increasingly important role in the transition from pledges to progress. As we reflect on the seriousness of the climate crisis, we have expanded our ambition to meet this urgent climate need by investing in a broad range of initiatives, technologies and approaches that support a net zero future. As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community.  4 |  |  | Melanie Nakagawa, Chief Sustainability Officer Brad Smith, Vice Chair and PresidentMicrosoft’s approach to addressing the climate crisis starts with the sustainability of our own business. In 2020, we made a bold set of commitments: to be a carbon negative, water positive, zero waste company that protects ecosystems—all by 2030.",0.6773808598518372,8,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"ForewordEnabling sustainability for our company,  our customers, and the world2022 marked the sixth warmest year in history. Extreme weather caused devastating droughts, wildfires, famine, floods, and heat waves with alarming frequency. We felt the effects of climate change like never before, and as the planet warms, we’ll continue to see and feel the negative impacts on ecosystems and communities around the world. The most recent report  from the Intergovernmental Panel on Climate Change (IPCC) underscores the severity of the climate crisis, and the urgent need for global collective action. Meaningful climate action requires an enduring commitment from both government and business, with the private sector playing an increasingly important role in the transition from pledges to progress. As we reflect on the seriousness of the climate crisis, we have expanded our ambition to meet this urgent climate need by investing in a broad range of initiatives, technologies and approaches that support a net zero future. As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community.  4 |  |  | Melanie Nakagawa, Chief Sustainability Officer Brad Smith, Vice Chair and PresidentMicrosoft’s approach to addressing the climate crisis starts with the sustainability of our own business. In 2020, we made a bold set of commitments: to be a carbon negative, water positive, zero waste company that protects ecosystems—all by 2030.",0.6773808598518372,9,0
2022 Microsoft Environmental Sustainability Report.pdf,Do the environmental/sustainability targets set by the company reference external climate change adaptation goals/targets?,"ForewordEnabling sustainability for our company,  our customers, and the world2022 marked the sixth warmest year in history. Extreme weather caused devastating droughts, wildfires, famine, floods, and heat waves with alarming frequency. We felt the effects of climate change like never before, and as the planet warms, we’ll continue to see and feel the negative impacts on ecosystems and communities around the world. The most recent report  from the Intergovernmental Panel on Climate Change (IPCC) underscores the severity of the climate crisis, and the urgent need for global collective action. Meaningful climate action requires an enduring commitment from both government and business, with the private sector playing an increasingly important role in the transition from pledges to progress. As we reflect on the seriousness of the climate crisis, we have expanded our ambition to meet this urgent climate need by investing in a broad range of initiatives, technologies and approaches that support a net zero future. As we look toward 2030—and beyond—we remain optimistic about our collective ability to decarbonize the global economy while continuing to grow and prosper as a global community.  4 |  |  | Melanie Nakagawa, Chief Sustainability Officer Brad Smith, Vice Chair and PresidentMicrosoft’s approach to addressing the climate crisis starts with the sustainability of our own business. In 2020, we made a bold set of commitments: to be a carbon negative, water positive, zero waste company that protects ecosystems—all by 2030.",0.6773808598518372,10,0
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,1,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,2,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,3,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,4,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,5,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"Getting to zero waste Waste Reducing our waste footprint  41 Key trends and what’s next  44 Our approach Every year, people consume 100 billion tons of materials, and in 2020 only 8.6 percent of those materials were cycled back into the economy after use, according to the 2022 Circularity Gap Report . Linear take-make-waste systems and existing infrastructure are not adequate to maintain, collect, and redistribute materials effectively for a global circular economy. We recognize the urgent need to reduce carbon emissions associated with the lifecycle of these materials. As a company that manufactures devices, builds campuses and datacenters, and uses manufactured goods in our operations, we have committed to responsibly design and source materials and build a more circular approach into our work and the world. To reach our commitment to become a zero waste company by 2030, Microsoft is taking an increasingly circular approach to materials management to reduce waste and carbon emissions. Our strategy goes beyond waste diversion as we work across our value chain, beginning with design and material selection. Wherever possible, we reduce the amount of materials needed. We responsibly source materials for our operations, products, and packaging. We are increasing the use of recycled and recyclable content, reducing hazardous substances, and designing out waste. We aim to keep products and materials in use longer through reuse and repair. We reduce waste generation at end of life with recycling and composting programs. We are taking an increasingly circular approach to materials management to reduce waste and carbon emissions.",0.7155964374542236,6,3
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"43 | | | Reducing our waste footprint (continued) Reducing operational waste Getting to zero waste at our campuses and datacenters requires more ambitious efforts to reduce as much waste as we can, reuse products to extend use life, and recycle or compost wherever possible. We're thinking through everything from durable serviceware to air filters with circularity in mind. Transforming to zero waste campuses Our Puget Sound campus has been Zero Waste certified since 2016. LinkedIn has been collecting annual waste data from most of its high impact sites and plans to continue expanding the collection to other sites in the next two to three years. The goals are to reduce pre-and post-consumer food waste, avoid waste collection contamination, reduce packaging in kitchen deliveries, transition all parts of the program to 100 percent reusable dishware, and eliminate single-use packaging in micro kitchens. Zero waste San Antonio, Quincy, Boydton, and Dublin datacenter locations all renewed their zero waste certifications in FY22. Achieving zero waste datacenters Microsoft has a goal to achieve 90 percent reuse or recycle of our cloud computing hardware assets by 2025. In FY22, we renewed Zero Waste certifications for our San Antonio, Quincy, Boydton, and Dublin, datacenter locations.",0.6596996784210205,7,0
2022 Microsoft Environmental Sustainability Report.pdf,Does the company have a strategy on waste management?,"43 | | | Reducing our waste footprint (continued) Reducing operational waste Getting to zero waste at our campuses and datacenters requires more ambitious efforts to reduce as much waste as we can, reuse products to extend use life, and recycle or compost wherever possible. We're thinking through everything from durable serviceware to air filters with circularity in mind. Transforming to zero waste campuses Our Puget Sound campus has been Zero Waste certified since 2016. LinkedIn has been collecting annual waste data from most of its high impact sites and plans to continue expanding the collection to other sites in the next two to three years. The goals are to reduce pre-and post-consumer food waste, avoid waste collection contamination, reduce packaging in kitchen deliveries, transition all parts of the program to 100 percent reusable dishware, and eliminate single-use packaging in micro kitchens. Zero waste San Antonio, Quincy, Boydton, and Dublin datacenter locations all renewed their zero waste certifications in FY22. Achieving zero waste datacenters Microsoft has a goal to achieve 90 percent reuse or recycle of our cloud computing hardware assets by 2025. In FY22, we renewed Zero Waste certifications for our San Antonio, Quincy, Boydton, and Dublin, datacenter locations.",0.6596996784210205,8,0
